drive.id,Order ID,Order Date,Ship Date,Status,Customer Name,Country,City,State,Category,Product Name,Currency,Total Amount,Quantity,Profit
Not_Applicable,CA-2013-149314,2013-07-03 00:00:00,2013-07-08 00:00:00,Delay,GeorgeBell,United States,Los Angeles,California,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,USD,195.18,1,19.52
Not_Applicable,CA-2012-103835,2012-09-24 00:00:00,2012-09-28 00:00:00,On time,ShaunChance,United States,Los Angeles,California,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",USD,14.91,3,4.62
Not_Applicable,CA-2014-128041,2014-09-02 00:00:00,2014-09-02 00:00:00,On time,RickWilson,United States,Seattle,Washington,Tables,KI Conference Tables,USD,283.56,4,45.37
Not_Applicable,CA-2013-100993,2013-02-05 00:00:00,2013-02-10 00:00:00,Delay,AnnieZypern,United States,San Diego,California,Storage,"Fellowes Mobile File Cart, Black",USD,186.54,3,50.37
Not_Applicable,CA-2012-158491,2012-06-04 00:00:00,2012-06-09 00:00:00,Delay,BeckyPak,United States,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,USD,989.97,3,395.99
Not_Applicable,CA-2014-168109,2014-07-04 00:00:00,2014-07-04 00:00:00,On time,JimKriz,United States,Seattle,Washington,Machines,Okidata MB491 Multifunction Printer,USD,2395.2,6,209.58
Not_Applicable,US-2013-155971,2013-06-07 00:00:00,2013-06-13 00:00:00,Delay,RossBaird,United States,Los Angeles,California,Labels,Avery 488,USD,22.05,7,10.58
Not_Applicable,CA-2011-154893,2011-12-21 00:00:00,2011-12-27 00:00:00,Delay,GaryMcGarr,United States,San Diego,California,Chairs,Safco Contoured Stacking Chairs,USD,572.16,3,35.76
Not_Applicable,CA-2011-128524,2011-11-11 00:00:00,2011-11-13 00:00:00,On time,MaryZewe,United States,Seattle,Washington,Appliances,Belkin F5C206VTEL 6 Outlet Surge,USD,22.98,1,6.89
Not_Applicable,CA-2014-111759,2014-07-09 00:00:00,2014-07-13 00:00:00,On time,MathewReese,United States,Seattle,Washington,Paper,Staples,USD,52.76,2,24.27
Not_Applicable,CA-2014-108539,2014-03-22 00:00:00,2014-03-24 00:00:00,On time,StevenCartwright,United States,Los Angeles,California,Binders,"Avery Durable Plastic 1"" Binders",USD,10.9,3,3.95
Not_Applicable,CA-2014-102407,2014-12-10 00:00:00,2014-12-14 00:00:00,On time,AlyssaTate,United States,Los Angeles,California,Appliances,Harmony Air Purifier,USD,189.0,1,68.04
Not_Applicable,CA-2013-149335,2013-07-26 00:00:00,2013-07-26 00:00:00,On time,BeckyCastell,United States,San Francisco,California,Art,Newell 325,USD,37.17,9,11.15
Not_Applicable,CA-2012-140410,2012-11-03 00:00:00,2012-11-07 00:00:00,On time,CorinnaMitchell,United States,Los Angeles,California,Accessories,Logitech Trackman Marble Mouse,USD,89.97,3,37.79
Not_Applicable,CA-2014-135167,2014-06-16 00:00:00,2014-06-21 00:00:00,Delay,StuartCalhoun,United States,Los Angeles,California,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",USD,4.26,1,1.75
Not_Applicable,CA-2012-166800,2012-11-19 00:00:00,2012-11-26 00:00:00,Delay,AleksandraGannaway,United States,Las Vegas,Nevada,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,USD,31.08,4,8.39
Not_Applicable,CA-2012-107937,2012-05-03 00:00:00,2012-05-08 00:00:00,Delay,JuliaBarnett,United States,Chula Vista,California,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",USD,665.88,6,106.54
Not_Applicable,CA-2011-110786,2011-12-29 00:00:00,2012-01-02 00:00:00,On time,AnthonyJohnson,United States,San Francisco,California,Phones,Mophie Juice Pack Helium for iPhone,USD,191.98,3,19.2
Not_Applicable,CA-2013-169887,2013-10-23 00:00:00,2013-10-23 00:00:00,On time,MaryBethSkach,United States,Seattle,Washington,Art,Prang Drawing Pencil Set,USD,8.34,3,2.25
Not_Applicable,US-2013-125969,2013-11-07 00:00:00,2013-11-11 00:00:00,On time,LindsayShagiari,United States,Los Angeles,California,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,USD,238.56,3,26.24
Not_Applicable,CA-2012-123568,2012-11-08 00:00:00,2012-11-14 00:00:00,Delay,SanjitChand,United States,West Jordan,Utah,Paper,Xerox 1988,USD,92.94,3,41.82
Not_Applicable,CA-2013-114860,2013-12-23 00:00:00,2013-12-29 00:00:00,Delay,DuaneNoonan,United States,Moreno Valley,California,Furnishings,Magnifier Swing Arm Lamp,USD,41.96,2,10.91
Not_Applicable,CA-2014-149559,2014-09-12 00:00:00,2014-09-13 00:00:00,On time,KarenFerguson,United States,Long Beach,California,Chairs,Hon Pagoda Stacking Chairs,USD,2054.27,8,256.78
Not_Applicable,CA-2013-114951,2013-06-27 00:00:00,2013-07-04 00:00:00,Delay,DuaneNoonan,United States,San Francisco,California,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",USD,22.14,3,6.42
Not_Applicable,CA-2014-139402,2014-12-10 00:00:00,2014-12-14 00:00:00,On time,NickCrebassa,United States,Phoenix,Arizona,Paper,Multicolor Computer Printout Paper,USD,419.4,5,146.79
Not_Applicable,US-2011-138247,2011-12-24 00:00:00,2011-12-29 00:00:00,Delay,BenFerrer,United States,Los Angeles,California,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,USD,361.96,2,101.35
Not_Applicable,CA-2013-111913,2013-08-05 00:00:00,2013-08-07 00:00:00,On time,LindaCazamias,United States,Sacramento,California,Phones,Mitel 5320 IP Phone VoIP phone,USD,302.38,2,30.24
Not_Applicable,US-2011-112991,2011-12-10 00:00:00,2011-12-14 00:00:00,On time,SallyHughsby,United States,Caldwell,Idaho,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",USD,91.36,4,42.03
Not_Applicable,CA-2013-145583,2013-10-14 00:00:00,2013-10-20 00:00:00,Delay,LenaCreighton,United States,Roseville,California,Paper,Xerox 1880,USD,35.44,1,16.66
Not_Applicable,CA-2011-114510,2011-03-14 00:00:00,2011-03-19 00:00:00,Delay,JasonFortune-,United States,Logan,Utah,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",USD,62.05,2,20.17
Not_Applicable,CA-2014-118199,2014-05-10 00:00:00,2014-05-12 00:00:00,On time,LaurelBeltran,United States,Seattle,Washington,Storage,Home/Office Personal File Carts,USD,104.28,3,26.07
Not_Applicable,CA-2013-126613,2013-07-11 00:00:00,2013-07-17 00:00:00,Delay,AllenArmold,United States,Mesa,Arizona,Storage,Sterilite Officeware Hinged File Box,USD,16.77,2,1.47
Not_Applicable,CA-2012-136735,2012-07-26 00:00:00,2012-08-02 00:00:00,Delay,HelenAndreada,United States,San Francisco,California,Envelopes,Airmail Envelopes,USD,167.86,2,78.89
Not_Applicable,CA-2014-138422,2014-09-24 00:00:00,2014-09-27 00:00:00,On time,KristinaNunn,United States,Fort Collins,Colorado,Envelopes,Wausau Papers Astrobrights Colored Envelopes,USD,14.35,3,5.2
Not_Applicable,CA-2014-121706,2014-02-27 00:00:00,2014-03-03 00:00:00,On time,BeckyMartin,United States,Santa Barbara,California,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,USD,356.79,7,99.9
Not_Applicable,US-2014-166688,2014-05-21 00:00:00,2014-05-27 00:00:00,Delay,RickDuston,United States,Las Vegas,Nevada,Appliances,Fellowes Basic Home/Office Series Surge Protectors,USD,64.9,5,18.82
Not_Applicable,US-2011-147648,2011-11-26 00:00:00,2011-12-01 00:00:00,Delay,LindsayShagiari,United States,San Francisco,California,Paper,Xerox 1893,USD,81.98,2,40.17
Not_Applicable,CA-2013-135776,2013-12-24 00:00:00,2013-12-31 00:00:00,Delay,EdwardHooks,United States,Seattle,Washington,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",USD,4.2,2,1.18
Not_Applicable,CA-2013-166275,2013-10-25 00:00:00,2013-10-25 00:00:00,On time,SoniaSunley,United States,San Francisco,California,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,USD,199.99,1,86.0
Not_Applicable,CA-2011-106439,2011-10-31 00:00:00,2011-11-04 00:00:00,On time,GregGuthrie,United States,Los Angeles,California,Paper,Xerox 1952,USD,64.74,13,30.43
Not_Applicable,CA-2013-159023,2013-11-04 00:00:00,2013-11-06 00:00:00,On time,NatalieWebber,United States,Portland,Oregon,Machines,Okidata B401 Printer,USD,179.99,3,-251.99
Not_Applicable,CA-2014-135937,2014-02-21 00:00:00,2014-02-28 00:00:00,Delay,KatherineMurray,United States,Gilbert,Arizona,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",USD,68.7,2,16.32
Not_Applicable,CA-2013-150658,2013-11-18 00:00:00,2013-11-23 00:00:00,Delay,MaribethSchnelling,United States,Carlsbad,New Mexico,Binders,Avery Non-Stick Binders,USD,10.78,3,3.37
Not_Applicable,CA-2012-153416,2012-11-24 00:00:00,2012-11-29 00:00:00,Delay,TobySwindell,United States,Los Angeles,California,Binders,Avery Reinforcements for Hole-Punch Pages,USD,3.17,2,0.99
Not_Applicable,CA-2011-125150,2011-05-16 00:00:00,2011-05-23 00:00:00,Delay,PaulineWebber,United States,Los Angeles,California,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",USD,232.88,5,17.47
Not_Applicable,CA-2013-114538,2013-12-27 00:00:00,2013-12-28 00:00:00,On time,RoyCollins,United States,Colorado Springs,Colorado,Art,SANFORD Major Accent Highlighters,USD,11.33,2,2.55
Not_Applicable,CA-2014-118885,2014-12-30 00:00:00,2015-01-03 00:00:00,On time,JamesGalang,United States,Los Angeles,California,Phones,Adtran 1202752G1,USD,302.38,3,22.68
Not_Applicable,CA-2012-143490,2012-12-06 00:00:00,2012-12-13 00:00:00,Delay,NaresjPatel,United States,San Diego,California,Art,Stanley Contemporary Battery Pencil Sharpeners,USD,120.15,9,33.64
Not_Applicable,US-2011-112991,2011-12-10 00:00:00,2011-12-14 00:00:00,On time,SallyHughsby,United States,Caldwell,Idaho,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,USD,338.35,3,4.23
Not_Applicable,CA-2012-159380,2012-05-12 00:00:00,2012-05-16 00:00:00,On time,CindyStewart,United States,San Francisco,California,Paper,Xerox 1962,USD,12.84,3,5.78
Not_Applicable,CA-2014-138310,2014-06-27 00:00:00,2014-07-01 00:00:00,On time,NoraPreis,United States,Denver,Colorado,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,USD,431.93,9,64.79
Not_Applicable,CA-2013-140207,2013-11-06 00:00:00,2013-11-11 00:00:00,Delay,ChristopherSchild,United States,San Jose,California,Binders,Cardinal Holdit Data Disk Pockets,USD,29.12,5,9.83
Not_Applicable,CA-2011-105270,2011-11-11 00:00:00,2011-11-18 00:00:00,Delay,ArthurPrichep,United States,Los Angeles,California,Chairs,Hon Olson Stacker Stools,USD,112.65,1,11.26
Not_Applicable,CA-2014-163405,2014-12-22 00:00:00,2014-12-26 00:00:00,On time,BradleyNguyen,United States,Los Angeles,California,Art,Newell 327,USD,6.63,3,1.79
Not_Applicable,CA-2013-165330,2013-12-12 00:00:00,2013-12-12 00:00:00,On time,WilliamBrown,United States,Anaheim,California,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,USD,23.32,2,6.06
Not_Applicable,CA-2014-122007,2014-03-19 00:00:00,2014-03-21 00:00:00,On time,JasonKlamczynski,United States,Los Angeles,California,Appliances,Fellowes Basic Home/Office Series Surge Protectors,USD,90.86,7,26.35
Not_Applicable,CA-2011-166961,2011-12-27 00:00:00,2011-12-31 00:00:00,On time,CynthiaDelaney,United States,Moreno Valley,California,Appliances,Staples,USD,10.98,1,2.96
Not_Applicable,CA-2011-118962,2011-08-05 00:00:00,2011-08-09 00:00:00,On time,ChadSievert,United States,Los Angeles,California,Chairs,"Global Value Steno Chair, Gray",USD,340.14,7,21.26
Not_Applicable,CA-2014-137085,2014-06-30 00:00:00,2014-07-07 00:00:00,Delay,CarolTriggs,United States,Los Angeles,California,Binders,Satellite Sectional Post Binders,USD,312.55,9,101.58
Not_Applicable,CA-2014-166926,2014-12-02 00:00:00,2014-12-09 00:00:00,Delay,SeanO'Donnell,United States,Seattle,Washington,Bookcases,"Hon Metal Bookcases, Putty",USD,141.96,2,41.17
Not_Applicable,US-2013-158680,2013-07-02 00:00:00,2013-07-03 00:00:00,On time,NickZandusky,United States,Seattle,Washington,Binders,Zipper Ring Binder Pockets,USD,2.5,1,0.9
Not_Applicable,US-2014-153948,2014-11-07 00:00:00,2014-11-07 00:00:00,On time,FrankMerwin,United States,San Francisco,California,Paper,Xerox 191,USD,59.94,3,28.17
Not_Applicable,CA-2011-156587,2011-03-07 00:00:00,2011-03-08 00:00:00,On time,AaronBergman,United States,Seattle,Washington,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",USD,242.94,3,4.86
Not_Applicable,CA-2011-105249,2011-11-28 00:00:00,2011-11-28 00:00:00,On time,DuaneHuffman,United States,San Francisco,California,Labels,Avery 489,USD,41.4,4,19.87
Not_Applicable,CA-2011-108189,2011-10-02 00:00:00,2011-10-05 00:00:00,On time,ErinSmith,United States,Tempe,Arizona,Phones,Pyle PMP37LED,USD,230.38,3,20.16
Not_Applicable,CA-2014-157273,2014-01-31 00:00:00,2014-02-03 00:00:00,On time,SamZeldin,United States,Seattle,Washington,Phones,Mitel 5320 IP Phone VoIP phone,USD,604.77,4,60.48
Not_Applicable,CA-2011-164469,2011-06-25 00:00:00,2011-06-27 00:00:00,On time,GraceKelly,United States,Salem,Oregon,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",USD,71.63,11,17.91
Not_Applicable,CA-2014-145429,2014-07-22 00:00:00,2014-07-26 00:00:00,On time,ShaunWeien,United States,San Diego,California,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,USD,50.35,3,17.62
Not_Applicable,CA-2014-158736,2014-12-19 00:00:00,2014-12-25 00:00:00,Delay,TonjaTurnell,United States,San Francisco,California,Art,Newell 335,USD,5.76,2,1.67
Not_Applicable,CA-2012-165057,2012-09-11 00:00:00,2012-09-15 00:00:00,On time,StevenCartwright,United States,Redlands,California,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,USD,181.35,9,48.96
Not_Applicable,CA-2012-124919,2012-05-31 00:00:00,2012-06-02 00:00:00,On time,StephaniePhelps,United States,San Jose,California,Storage,"Tenex Personal Project File with Scoop Front Design, Black",USD,80.88,6,21.03
Not_Applicable,CA-2013-116722,2013-11-12 00:00:00,2013-11-17 00:00:00,Delay,LizPelletier,United States,San Francisco,California,Chairs,Hon Every-Day Series Multi-Task Chairs,USD,451.15,3,0.0
Not_Applicable,CA-2013-136686,2013-12-13 00:00:00,2013-12-17 00:00:00,On time,RoyFranzösisch,United States,Pasadena,California,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",USD,383.64,6,122.76
Not_Applicable,CA-2014-143686,2014-05-15 00:00:00,2014-05-15 00:00:00,On time,PaulineJohnson,United States,Santa Ana,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",USD,18.28,2,6.22
Not_Applicable,CA-2014-108560,2014-07-09 00:00:00,2014-07-16 00:00:00,Delay,JennaCaffey,United States,Kent,Washington,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,USD,50.0,2,10.5
Not_Applicable,US-2014-117534,2014-03-26 00:00:00,2014-03-27 00:00:00,On time,ChristinaVanderZanden,United States,Fresno,California,Art,Staples,USD,16.02,9,4.49
Not_Applicable,CA-2012-144890,2012-12-25 00:00:00,2012-12-29 00:00:00,On time,SeanMiller,United States,Los Angeles,California,Paper,Xerox 1949,USD,9.96,2,4.88
Not_Applicable,CA-2013-160745,2013-12-12 00:00:00,2013-12-17 00:00:00,Delay,AnthonyRawles,United States,Vancouver,Washington,Furnishings,3M Hangers With Command Adhesive,USD,14.8,4,6.07
Not_Applicable,CA-2014-147942,2014-04-02 00:00:00,2014-04-06 00:00:00,On time,MaribethSchnelling,United States,San Francisco,California,Labels,Avery 498,USD,5.78,2,2.72
Not_Applicable,CA-2014-168179,2014-11-03 00:00:00,2014-11-08 00:00:00,Delay,JoyBell-,United States,Salt Lake City,Utah,Paper,Xerox 220,USD,19.44,3,9.33
Not_Applicable,TRN-2026-1046,2026-03-15 00:00:00,2026-03-17 00:00:00,On time,Trainer_Account,United States,Boston,Massachusetts,Office Products,"Post-it Super Sticky Notes, 3 in x 3 in",USD,36.56,3,6.71
Not_Applicable,CA-2014-122945,2014-11-17 00:00:00,2014-11-23 00:00:00,Delay,MickBrown,United States,Roseville,California,Furnishings,DAX Cubicle Frames - 8x10,USD,17.31,3,5.19
Not_Applicable,CA-2013-147137,2013-07-05 00:00:00,2013-07-07 00:00:00,On time,AnnaAndreadi,United States,San Francisco,California,Furnishings,"Master Caster Door Stop, Brown",USD,25.4,5,8.64
Not_Applicable,CA-2013-152940,2013-11-11 00:00:00,2013-11-14 00:00:00,On time,RoseO'Brian,United States,San Francisco,California,Storage,Acco Perma 2700 Stacking Storage Drawers,USD,29.74,1,4.46
Not_Applicable,CA-2014-130764,2014-10-28 00:00:00,2014-10-29 00:00:00,On time,JackO'Briant,United States,San Francisco,California,Phones,Jackery Bar Premium Fast-charging Portable Charger,USD,95.84,4,34.74
Not_Applicable,CA-2011-114125,2011-07-09 00:00:00,2011-07-13 00:00:00,On time,GaryHansen,United States,Los Angeles,California,Labels,Avery 49,USD,2.88,1,1.41
Not_Applicable,CA-2013-112578,2013-12-30 00:00:00,2014-01-03 00:00:00,On time,FrankOlsen,United States,Sacramento,California,Storage,Project Tote Personal File,USD,14.03,1,4.07
Not_Applicable,CA-2011-160066,2011-11-16 00:00:00,2011-11-22 00:00:00,Delay,AdamHart,United States,Huntington Beach,California,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,USD,5.22,2,2.4
Not_Applicable,CA-2012-162544,2012-12-16 00:00:00,2012-12-19 00:00:00,On time,SandraGlassco,United States,Seattle,Washington,Paper,Xerox 190,USD,4.98,1,2.34
Not_Applicable,CA-2014-159688,2014-05-08 00:00:00,2014-05-13 00:00:00,Delay,AdamBellavance,United States,Los Angeles,California,Accessories,Logitech G600 MMO Gaming Mouse,USD,79.99,1,28.8
Not_Applicable,CA-2011-128622,2011-11-15 00:00:00,2011-11-17 00:00:00,On time,ScottCohen,United States,San Francisco,California,Supplies,Acme Value Line Scissors,USD,10.95,3,3.29
Not_Applicable,CA-2013-107202,2013-05-22 00:00:00,2013-05-29 00:00:00,Delay,LindaCazamias,United States,Sparks,Nevada,Machines,Panasonic KX MB2061 Multifunction Printer,USD,2396.4,10,179.73
Not_Applicable,CA-2011-138240,2011-10-09 00:00:00,2011-10-14 00:00:00,Delay,ShirleyJackson,United States,San Francisco,California,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,USD,144.6,3,41.93
Not_Applicable,US-2014-130687,2014-09-08 00:00:00,2014-09-11 00:00:00,On time,PhillipFlathmann,United States,Edmonds,Washington,Furnishings,DAX Two-Tone Silver Metal Document Frame,USD,80.96,4,34.81
Not_Applicable,US-2012-131359,2012-10-30 00:00:00,2012-11-02 00:00:00,On time,FrankAtkinson,United States,Denver,Colorado,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",USD,15.49,4,3.68
Not_Applicable,CA-2013-106278,2013-09-03 00:00:00,2013-09-06 00:00:00,On time,BeckyMartin,United States,Des Moines,Washington,Chairs,"Global Leather Task Chair, Black",USD,215.98,3,-2.7
Not_Applicable,CA-2012-115511,2012-11-21 00:00:00,2012-11-25 00:00:00,On time,NatalieWebber,United States,Las Vegas,Nevada,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",USD,66.05,4,23.12
Not_Applicable,TRN-2026-1015,2026-03-15 00:00:00,2026-03-17 00:00:00,On time,Trainer_Account,United States,Boston,Massachusetts,Electronics,"Anker Portable Charger, 325 Power Bank",USD,59.96,1,1.94
Not_Applicable,CA-2013-136301,2013-03-14 00:00:00,2013-03-16 00:00:00,On time,EdwardHooks,United States,San Francisco,California,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",USD,28.28,2,7.35
Not_Applicable,CA-2012-154970,2012-01-05 00:00:00,2012-01-10 00:00:00,Delay,StevenRoelle,United States,Seattle,Washington,Chairs,Global Deluxe Steno Chair,USD,61.58,1,-6.93
Not_Applicable,CA-2013-126732,2013-09-03 00:00:00,2013-09-07 00:00:00,On time,LenaRadford,United States,Los Angeles,California,Storage,Akro Stacking Bins,USD,23.67,3,0.95
Not_Applicable,CA-2011-162992,2011-12-19 00:00:00,2011-12-21 00:00:00,On time,BartPistole,United States,Los Angeles,California,Labels,Avery 516,USD,14.62,2,6.87
Not_Applicable,CA-2012-162607,2012-05-12 00:00:00,2012-05-18 00:00:00,Delay,RoseO'Brian,United States,Seattle,Washington,Binders,Prestige Round Ring Binders,USD,14.59,3,4.92
Not_Applicable,CA-2011-124079,2011-12-13 00:00:00,2011-12-17 00:00:00,On time,RandyFerguson,United States,Phoenix,Arizona,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",USD,5.21,2,-4.17
Not_Applicable,CA-2012-163895,2012-08-07 00:00:00,2012-08-11 00:00:00,On time,NoelStaavos,United States,Boise,Idaho,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",USD,3.3,1,1.12
Not_Applicable,CA-2013-148096,2013-08-17 00:00:00,2013-08-20 00:00:00,On time,AnthonyO'Donnell,United States,Los Angeles,California,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",USD,161.28,2,12.1
Not_Applicable,CA-2013-148516,2013-08-08 00:00:00,2013-08-12 00:00:00,On time,DorothyWardle,United States,Edmonds,Washington,Accessories,Logitech Illuminated - Keyboard,USD,179.97,3,86.39
Not_Applicable,CA-2011-117464,2011-07-22 00:00:00,2011-07-24 00:00:00,On time,NaresjPatel,United States,San Francisco,California,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,USD,236.5,10,68.59
Not_Applicable,CA-2014-102379,2014-12-03 00:00:00,2014-12-07 00:00:00,On time,BrendaBowman,United States,Oakland,California,Phones,Anker Astro 15000mAh USB Portable Charger,USD,39.99,1,-8.0
Not_Applicable,CA-2011-129364,2011-12-08 00:00:00,2011-12-13 00:00:00,Delay,TimBrockman,United States,Salem,Oregon,Phones,Samsung HM1900 Bluetooth Headset,USD,52.68,3,19.76
Not_Applicable,CA-2013-139010,2013-02-21 00:00:00,2013-02-26 00:00:00,Delay,MatthewClasen,United States,Los Angeles,California,Storage,Fellowes Officeware Wire Shelving,USD,449.15,5,8.98
Not_Applicable,US-2011-164406,2011-08-15 00:00:00,2011-08-19 00:00:00,On time,BrianDahlen,United States,San Francisco,California,Paper,Xerox 1925,USD,92.94,3,41.82
Not_Applicable,CA-2012-113215,2012-09-03 00:00:00,2012-09-08 00:00:00,Delay,CathyPrescott,United States,Tucson,Arizona,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",USD,238.15,3,89.31
Not_Applicable,CA-2013-145919,2013-12-19 00:00:00,2013-12-24 00:00:00,Delay,HenryGoldwyn,United States,Los Angeles,California,Supplies,Premier Electric Letter Opener,USD,579.3,5,28.97
Not_Applicable,CA-2012-109197,2012-12-31 00:00:00,2013-01-04 00:00:00,On time,JasO'Carroll,United States,Missoula,Montana,Binders,Ibico Hi-Tech Manual Binding System,USD,487.98,2,152.5
Not_Applicable,CA-2014-134915,2014-11-13 00:00:00,2014-11-13 00:00:00,On time,EugeneMoren,United States,Glendale,Arizona,Phones,Samsung Galaxy Mega 6.3,USD,671.98,2,50.4
Not_Applicable,CA-2014-103380,2014-11-22 00:00:00,2014-11-26 00:00:00,On time,BarryFranz,United States,Pasadena,California,Art,Newell 344,USD,5.56,2,1.45
Not_Applicable,CA-2012-124800,2012-09-26 00:00:00,2012-09-30 00:00:00,On time,RickWilson,United States,Mesa,Arizona,Storage,2300 Heavy-Duty Transfer File Systems by Perma,USD,119.9,6,-1.5
Not_Applicable,CA-2014-147452,2014-10-01 00:00:00,2014-10-04 00:00:00,On time,CariSayre,United States,Seattle,Washington,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",USD,11.76,2,5.76
Not_Applicable,CA-2012-112571,2012-09-22 00:00:00,2012-09-22 00:00:00,On time,DanielLacy,United States,Oceanside,California,Furnishings,Luxo Professional Combination Clamp-On Lamps,USD,204.6,2,53.2
Not_Applicable,CA-2011-134677,2011-10-06 00:00:00,2011-10-10 00:00:00,On time,XylonaPreis,United States,San Diego,California,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,USD,9.09,3,1.91
Not_Applicable,CA-2014-132521,2014-09-24 00:00:00,2014-09-26 00:00:00,On time,DonWeiss,United States,Seattle,Washington,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,USD,119.96,2,33.59
Not_Applicable,CA-2011-119144,2011-11-16 00:00:00,2011-11-18 00:00:00,On time,JustinDeggeller,United States,Los Angeles,California,Storage,Space Solutions HD Industrial Steel Shelving.,USD,344.91,3,10.35
Not_Applicable,CA-2013-165330,2013-12-12 00:00:00,2013-12-12 00:00:00,On time,WilliamBrown,United States,Anaheim,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,USD,83.42,2,24.19
Not_Applicable,CA-2011-129364,2011-12-08 00:00:00,2011-12-13 00:00:00,Delay,TimBrockman,United States,Salem,Oregon,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,USD,103.92,10,-18.19
Not_Applicable,US-2014-163790,2014-11-03 00:00:00,2014-11-05 00:00:00,On time,NancyLomonaco,United States,Danville,California,Furnishings,Document Clip Frames,USD,25.02,3,10.51
Not_Applicable,CA-2011-115812,2011-06-09 00:00:00,2011-06-14 00:00:00,Delay,BrosinaHoffman,United States,Los Angeles,California,Art,Newell 322,USD,7.28,4,1.97
Not_Applicable,CA-2014-108539,2014-03-22 00:00:00,2014-03-24 00:00:00,On time,StevenCartwright,United States,Los Angeles,California,Binders,Pressboard Data Binders by Wilson Jones,USD,8.54,2,2.88
Not_Applicable,CA-2011-116932,2011-07-21 00:00:00,2011-07-25 00:00:00,On time,MichelleEllison,United States,San Francisco,California,Tables,"Hon 30"" x 60"" Table with Locking Drawer",USD,272.85,1,27.28
Not_Applicable,CA-2013-136994,2013-05-28 00:00:00,2013-06-03 00:00:00,Delay,LynnSmith,United States,Los Angeles,California,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",USD,13.38,2,6.15
Not_Applicable,CA-2013-144855,2013-07-23 00:00:00,2013-07-25 00:00:00,On time,DionisLloyd,United States,San Francisco,California,Labels,Self-Adhesive Removable Labels,USD,6.3,2,3.02
Not_Applicable,US-2011-154879,2011-05-06 00:00:00,2011-05-11 00:00:00,Delay,SteveNguyen,United States,Los Angeles,California,Art,Model L Table or Wall-Mount Pencil Sharpener,USD,107.94,6,30.22
Not_Applicable,CA-2012-111206,2012-07-18 00:00:00,2012-07-22 00:00:00,On time,RolandFjeld,United States,San Diego,California,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,USD,519.96,4,176.79
Not_Applicable,CA-2014-166415,2014-02-20 00:00:00,2014-02-24 00:00:00,On time,MaxEngle,United States,Seattle,Washington,Fasteners,Rubber Band Ball,USD,11.22,3,0.22
